"","ARREST_DATE","CITY_COUNCIL_DISTRICT","Arrest.Count"
"3823",2018-11-19,"09",7
"3824",2018-11-19,"10",30
"3825",2018-11-19,"11",9
"3826",2018-11-19,"12",8
"3827",2018-11-19,"13",17
"3828",2018-11-19,"14",6
"3829",2018-11-19,"15",21
"3830",2018-11-19,"16",16
"3831",2018-11-19,"17",4
"3832",2018-11-19,"18",7
"3833",2018-11-19,"19",10
"3834",2018-11-19,"20",1
"3835",2018-11-19,"21",8
"3836",2018-11-19,"22",10
"3837",2018-11-19,"23",23
"3838",2018-11-19,"24",9
"3839",2018-11-19,"25",13
"3840",2018-11-19,"26",5
"3841",2018-11-19,"27",19
"3842",2018-11-19,"28",13
"3843",2018-11-19,"29",3
"3844",2018-11-19,"30",6
"3845",2018-11-19,"31",12
"3846",2018-11-19,"32",4
"3847",2018-11-19,"33",40
"3848",2018-11-19,"34",19
"3849",2018-11-19,"35",14
"3850",2018-11-19,"36",7
"3851",2018-11-19,"37",34
"3852",2018-11-19,"38",4
"3853",2018-11-19,"39",9
"3854",2018-11-19,"40",9
"3855",2018-11-19,"41",11
"3856",2018-11-19,"42",3
"3857",2018-11-19,"43",2
"3858",2018-11-19,"44",17
"3859",2018-11-19,"45",3
"3860",2018-11-19,"46",2
"3861",2018-11-19,"47",8
"3862",2018-11-19,"48",5
"3863",2018-11-19,"49",17
"3864",2018-11-19,"50",8
"3865",2018-11-20,"01",47
"3866",2018-11-20,"02",11
"3867",2018-11-20,"03",31
"3868",2018-11-20,"04",6
"3869",2018-11-20,"05",12
"3870",2018-11-20,"06",12
"3871",2018-11-20,"07",17
"3872",2018-11-20,"08",37
"3873",2018-11-20,"09",13
"3874",2018-11-20,"10",22
"3875",2018-11-20,"11",9
"3876",2018-11-20,"12",5
"3877",2018-11-20,"13",8
"3878",2018-11-20,"14",8
"3879",2018-11-20,"15",20
"3880",2018-11-20,"16",26
"3881",2018-11-20,"17",13
"3882",2018-11-20,"18",8
"3883",2018-11-20,"19",14
"3884",2018-11-20,"20",4
"3885",2018-11-20,"21",11
"3886",2018-11-20,"22",4
"3887",2018-11-20,"23",13
"3888",2018-11-20,"24",10
"3889",2018-11-20,"25",12
"3890",2018-11-20,"26",6
"3891",2018-11-20,"27",17
"3892",2018-11-20,"28",13
"3893",2018-11-20,"29",6
"3894",2018-11-20,"30",14
"3895",2018-11-20,"31",6
"3896",2018-11-20,"32",5
"3897",2018-11-20,"33",49
"3898",2018-11-20,"34",13
"3899",2018-11-20,"35",10
"3900",2018-11-20,"36",10
"3901",2018-11-20,"37",31
"3902",2018-11-20,"38",8
"3903",2018-11-20,"39",8
"3904",2018-11-20,"40",18
"3905",2018-11-20,"41",11
"3906",2018-11-20,"42",3
"3907",2018-11-20,"43",4
"3908",2018-11-20,"44",7
"3909",2018-11-20,"45",8
"3910",2018-11-20,"46",3
"3911",2018-11-20,"47",8
"3912",2018-11-20,"48",9
"3913",2018-11-20,"49",26
"3914",2018-11-20,"50",7
"3915",2018-11-21,"01",38
"3916",2018-11-21,"02",9
"3917",2018-11-21,"03",46
"3918",2018-11-21,"04",6
"3919",2018-11-21,"05",7
"3920",2018-11-21,"06",5
"3921",2018-11-21,"07",19
"3922",2018-11-21,"08",22
"3923",2018-11-21,"09",15
"3924",2018-11-21,"10",29
"3925",2018-11-21,"11",7
"3926",2018-11-21,"12",16
"3927",2018-11-21,"13",10
"3928",2018-11-21,"14",12
"3929",2018-11-21,"15",16
"3930",2018-11-21,"16",19
"3931",2018-11-21,"17",14
"3932",2018-11-21,"18",5
"3933",2018-11-21,"19",7
"3934",2018-11-21,"20",2
"3935",2018-11-21,"21",8
"3936",2018-11-21,"22",7
"3937",2018-11-21,"23",13
"3938",2018-11-21,"24",5
"3939",2018-11-21,"25",10
"3940",2018-11-21,"27",26
"3941",2018-11-21,"28",16
"3942",2018-11-21,"29",4
"3943",2018-11-21,"30",9
"3944",2018-11-21,"31",7
"3945",2018-11-21,"32",3
"3946",2018-11-21,"33",25
"3947",2018-11-21,"34",7
"3948",2018-11-21,"35",10
"3949",2018-11-21,"36",4
"3950",2018-11-21,"37",27
"3951",2018-11-21,"38",9
"3952",2018-11-21,"39",5
"3953",2018-11-21,"40",8
"3954",2018-11-21,"41",8
"3955",2018-11-21,"42",7
"3956",2018-11-21,"43",11
"3957",2018-11-21,"44",8
"3958",2018-11-21,"45",1
"3959",2018-11-21,"46",10
"3960",2018-11-21,"47",22
"3961",2018-11-21,"48",8
"3962",2018-11-21,"49",23
"3963",2018-11-21,"50",7
"3964",2018-11-22,"01",11
"3965",2018-11-22,"02",7
"3966",2018-11-22,"03",14
"3967",2018-11-22,"05",1
"3968",2018-11-22,"06",2
"3969",2018-11-22,"07",18
"3970",2018-11-22,"08",8
"3971",2018-11-22,"09",2
"3972",2018-11-22,"10",16
"3973",2018-11-22,"11",7
"3974",2018-11-22,"12",3
"3975",2018-11-22,"13",4
"3976",2018-11-22,"14",7
"3977",2018-11-22,"15",7
"3978",2018-11-22,"16",2
"3979",2018-11-22,"17",2
"3980",2018-11-22,"18",2
"3981",2018-11-22,"19",1
"3982",2018-11-22,"20",1
"3983",2018-11-22,"21",6
"3984",2018-11-22,"22",7
"3985",2018-11-22,"23",5
"3986",2018-11-22,"24",3
"3987",2018-11-22,"25",1
"3988",2018-11-22,"26",2
"3989",2018-11-22,"27",2
"3990",2018-11-22,"28",2
"3991",2018-11-22,"30",1
"3992",2018-11-22,"31",2
"3993",2018-11-22,"32",1
"3994",2018-11-22,"33",9
"3995",2018-11-22,"34",1
"3996",2018-11-22,"35",1
"3997",2018-11-22,"36",1
"3998",2018-11-22,"37",4
"3999",2018-11-22,"39",4
"4000",2018-11-22,"40",3
"4001",2018-11-22,"41",3
"4002",2018-11-22,"43",5
"4003",2018-11-22,"46",4
"4004",2018-11-22,"47",2
"4005",2018-11-22,"48",5
"4006",2018-11-22,"49",4
"4007",2018-11-22,"50",2
"4008",2018-11-23,"01",26
"4009",2018-11-23,"02",17
"4010",2018-11-23,"03",55
"4011",2018-11-23,"04",4
"4012",2018-11-23,"05",12
"4013",2018-11-23,"06",13
"4014",2018-11-23,"07",13
"4015",2018-11-23,"08",44
"4016",2018-11-23,"09",22
"4017",2018-11-23,"10",31
"4018",2018-11-23,"11",12
"4019",2018-11-23,"12",14
"4020",2018-11-23,"13",11
"4021",2018-11-23,"14",13
"4022",2018-11-23,"15",29
"4023",2018-11-23,"16",17
"4024",2018-11-23,"17",4
"4025",2018-11-23,"18",12
"4026",2018-11-23,"19",10
"4027",2018-11-23,"21",4
"4028",2018-11-23,"22",4
"4029",2018-11-23,"23",11
"4030",2018-11-23,"24",13
"4031",2018-11-23,"25",13
"4032",2018-11-23,"26",4
"4033",2018-11-23,"27",11
"4034",2018-11-23,"28",13
"4035",2018-11-23,"29",8
"4036",2018-11-23,"30",5
"4037",2018-11-23,"31",4
"4038",2018-11-23,"32",4
"4039",2018-11-23,"33",18
"4040",2018-11-23,"34",4
"4041",2018-11-23,"35",8
"4042",2018-11-23,"36",5
"4043",2018-11-23,"37",31
"4044",2018-11-23,"38",10
"4045",2018-11-23,"39",9
"4046",2018-11-23,"40",9
"4047",2018-11-23,"41",9
"4048",2018-11-23,"42",1
"4049",2018-11-23,"43",13
"4050",2018-11-23,"44",3
"4051",2018-11-23,"45",6
"4052",2018-11-23,"46",4
"4053",2018-11-23,"47",9
"4054",2018-11-23,"48",3
"4055",2018-11-23,"49",9
"4056",2018-11-23,"50",7
"4057",2018-11-24,"01",28
"4058",2018-11-24,"02",5
"4059",2018-11-24,"03",27
"4060",2018-11-24,"04",4
"4061",2018-11-24,"05",12
"4062",2018-11-24,"06",13
"4063",2018-11-24,"07",16
"4064",2018-11-24,"08",24
"4065",2018-11-24,"09",15
"4066",2018-11-24,"10",15
"4067",2018-11-24,"11",11
"4068",2018-11-24,"12",2
"4069",2018-11-24,"13",7
"4070",2018-11-24,"14",19
"4071",2018-11-24,"15",15
"4072",2018-11-24,"16",12
"4073",2018-11-24,"17",2
"4074",2018-11-24,"18",3
"4075",2018-11-24,"19",3
"4076",2018-11-24,"20",1
"4077",2018-11-24,"21",9
"4078",2018-11-24,"22",15
"4079",2018-11-24,"23",11
"4080",2018-11-24,"24",9
"4081",2018-11-24,"25",3
"4082",2018-11-24,"26",6
"4083",2018-11-24,"27",6
"4084",2018-11-24,"28",13
"4085",2018-11-24,"29",3
"4086",2018-11-24,"30",3
"4087",2018-11-24,"31",7
"4088",2018-11-24,"32",2
"4089",2018-11-24,"33",21
"4090",2018-11-24,"34",3
"4091",2018-11-24,"35",4
"4092",2018-11-24,"36",5
"4093",2018-11-24,"37",35
"4094",2018-11-24,"38",7
"4095",2018-11-24,"39",16
"4096",2018-11-24,"40",6
"4097",2018-11-24,"41",9
"4098",2018-11-24,"42",3
"4099",2018-11-24,"43",6
"4100",2018-11-24,"44",3
"4101",2018-11-24,"45",5
"4102",2018-11-24,"46",4
"4103",2018-11-24,"47",12
"4104",2018-11-24,"48",5
"4105",2018-11-24,"49",8
"4106",2018-11-24,"50",6
"4107",2018-11-25,"01",23
"4108",2018-11-25,"02",6
"4109",2018-11-25,"03",14
"4110",2018-11-25,"04",8
"4111",2018-11-25,"05",12
"4112",2018-11-25,"06",11
"4113",2018-11-25,"07",19
"4114",2018-11-25,"08",22
"4115",2018-11-25,"09",10
"4116",2018-11-25,"10",14
"4117",2018-11-25,"11",11
"4118",2018-11-25,"12",12
"4119",2018-11-25,"13",8
"4120",2018-11-25,"14",9
"4121",2018-11-25,"15",22
"4122",2018-11-25,"16",7
"4123",2018-11-25,"17",5
"4124",2018-11-25,"18",6
"4125",2018-11-25,"19",8
"4126",2018-11-25,"20",2
"4127",2018-11-25,"21",4
"4128",2018-11-25,"22",9
"4129",2018-11-25,"23",9
"4130",2018-11-25,"24",4
"4131",2018-11-25,"25",11
"4132",2018-11-25,"26",4
"4133",2018-11-25,"27",19
"4134",2018-11-25,"28",7
"4135",2018-11-25,"29",2
"4136",2018-11-25,"30",11
"4137",2018-11-25,"31",16
"4138",2018-11-25,"32",5
"4139",2018-11-25,"33",16
"4140",2018-11-25,"34",8
"4141",2018-11-25,"35",7
"4142",2018-11-25,"36",3
"4143",2018-11-25,"37",23
"4144",2018-11-25,"38",8
"4145",2018-11-25,"39",7
"4146",2018-11-25,"40",11
"4147",2018-11-25,"41",7
"4148",2018-11-25,"42",2
"4149",2018-11-25,"43",3
"4150",2018-11-25,"44",2
"4151",2018-11-25,"45",8
"4152",2018-11-25,"46",4
"4153",2018-11-25,"47",5
"4154",2018-11-25,"48",12
"4155",2018-11-25,"49",10
"4156",2018-11-25,"50",2
"4157",2018-11-26,"01",26
"4158",2018-11-26,"02",12
"4159",2018-11-26,"03",37
"4160",2018-11-26,"04",8
"4161",2018-11-26,"05",3
"4162",2018-11-26,"06",3
"4163",2018-11-26,"07",10
"4164",2018-11-26,"08",23
"4165",2018-11-26,"09",8
"4166",2018-11-26,"10",16
"4167",2018-11-26,"11",12
"4168",2018-11-26,"12",5
"4169",2018-11-26,"13",5
"4170",2018-11-26,"14",17
"4171",2018-11-26,"15",21
"4172",2018-11-26,"16",19
"4173",2018-11-26,"17",16
"4174",2018-11-26,"18",6
"4175",2018-11-26,"19",2
"4176",2018-11-26,"20",3
"4177",2018-11-26,"21",6
"4178",2018-11-26,"22",8
"4179",2018-11-26,"23",19
"4180",2018-11-26,"24",6
"4181",2018-11-26,"25",12
"4182",2018-11-26,"27",23
"4183",2018-11-26,"28",21
"4184",2018-11-26,"29",4
"4185",2018-11-26,"30",6
"4186",2018-11-26,"31",2
"4187",2018-11-26,"32",3
"4188",2018-11-26,"33",15
"4189",2018-11-26,"34",8
"4190",2018-11-26,"35",7
"4191",2018-11-26,"36",1
"4192",2018-11-26,"37",23
"4193",2018-11-26,"38",5
"4194",2018-11-26,"39",11
"4195",2018-11-26,"40",2
"4196",2018-11-26,"41",6
"4197",2018-11-26,"42",7
"4198",2018-11-26,"43",4
"4199",2018-11-26,"44",3
"4200",2018-11-26,"45",4
"4201",2018-11-26,"46",9
"4202",2018-11-26,"47",7
"4203",2018-11-26,"48",8
"4204",2018-11-26,"49",15
"4205",2018-11-26,"50",3
"4206",2018-11-27,"01",40
"4207",2018-11-27,"02",13
"4208",2018-11-27,"03",36
"4209",2018-11-27,"04",18
"4210",2018-11-27,"05",9
"4211",2018-11-27,"06",13
"4212",2018-11-27,"07",27
"4213",2018-11-27,"08",35
"4214",2018-11-27,"09",23
"4215",2018-11-27,"10",34
"4216",2018-11-27,"11",13
"4217",2018-11-27,"12",11
"4218",2018-11-27,"13",10
"4219",2018-11-27,"14",18
"4220",2018-11-27,"15",40
"4221",2018-11-27,"16",33
"4222",2018-11-27,"17",5
"4223",2018-11-27,"18",3
"4224",2018-11-27,"19",7
"4225",2018-11-27,"21",13
"4226",2018-11-27,"22",14
"4227",2018-11-27,"23",17
"4228",2018-11-27,"24",9
"4229",2018-11-27,"25",12
"4230",2018-11-27,"26",5
"4231",2018-11-27,"27",13
"4232",2018-11-27,"28",19
"4233",2018-11-27,"29",6
"4234",2018-11-27,"30",7
"4235",2018-11-27,"31",9
"4236",2018-11-27,"32",5
"4237",2018-11-27,"33",47
"4238",2018-11-27,"34",10
"4239",2018-11-27,"35",15
"4240",2018-11-27,"36",3
"4241",2018-11-27,"37",19
"4242",2018-11-27,"38",6
"4243",2018-11-27,"39",8
"4244",2018-11-27,"40",15
"4245",2018-11-27,"41",8
"4246",2018-11-27,"42",7
"4247",2018-11-27,"43",7
"4248",2018-11-27,"44",3
"4249",2018-11-27,"45",4
"4250",2018-11-27,"46",1
"4251",2018-11-27,"47",9
"4252",2018-11-27,"48",16
"4253",2018-11-27,"49",25
"4254",2018-11-27,"50",1
"4255",2018-11-28,"01",43
"4256",2018-11-28,"02",13
"4257",2018-11-28,"03",56
"4258",2018-11-28,"04",13
"4259",2018-11-28,"05",5
"4260",2018-11-28,"06",4
"4261",2018-11-28,"07",8
"4262",2018-11-28,"08",42
"4263",2018-11-28,"09",10
"4264",2018-11-28,"10",31
"4265",2018-11-28,"11",18
"4266",2018-11-28,"12",8
"4267",2018-11-28,"13",11
"4268",2018-11-28,"14",18
"4269",2018-11-28,"15",24
"4270",2018-11-28,"16",16
"4271",2018-11-28,"17",9
"4272",2018-11-28,"18",12
"4273",2018-11-28,"19",8
"4274",2018-11-28,"20",2
"4275",2018-11-28,"21",15
"4276",2018-11-28,"22",16
"4277",2018-11-28,"23",12
"4278",2018-11-28,"24",10
"4279",2018-11-28,"25",18
"4280",2018-11-28,"26",5
"4281",2018-11-28,"27",20
"4282",2018-11-28,"28",27
"4283",2018-11-28,"29",6
"4284",2018-11-28,"30",7
"4285",2018-11-28,"31",10
"4286",2018-11-28,"32",1
"4287",2018-11-28,"33",41
"4288",2018-11-28,"34",10
"4289",2018-11-28,"35",16
"4290",2018-11-28,"36",5
"4291",2018-11-28,"37",31
"4292",2018-11-28,"38",8
"4293",2018-11-28,"39",11
"4294",2018-11-28,"40",18
"4295",2018-11-28,"41",8
"4296",2018-11-28,"42",6
"4297",2018-11-28,"43",5
"4298",2018-11-28,"44",4
"4299",2018-11-28,"45",12
"4300",2018-11-28,"46",4
"4301",2018-11-28,"47",4
"4302",2018-11-28,"48",7
"4303",2018-11-28,"49",25
"4304",2018-11-28,"50",8
"4305",2018-11-29,"01",62
"4306",2018-11-29,"02",12
"4307",2018-11-29,"03",52
"4308",2018-11-29,"04",2
"4309",2018-11-29,"05",4
"4310",2018-11-29,"06",13
"4311",2018-11-29,"07",14
"4312",2018-11-29,"08",36
"4313",2018-11-29,"09",14
"4314",2018-11-29,"10",41
"4315",2018-11-29,"11",18
"4316",2018-11-29,"12",4
"4317",2018-11-29,"13",15
"4318",2018-11-29,"14",27
"4319",2018-11-29,"15",32
"4320",2018-11-29,"16",18
"4321",2018-11-29,"17",9
"4322",2018-11-29,"18",9
"4323",2018-11-29,"19",16
"4324",2018-11-29,"20",4
"4325",2018-11-29,"21",15
"4326",2018-11-29,"22",20
"4327",2018-11-29,"23",11
"4328",2018-11-29,"24",17
"4329",2018-11-29,"25",15
"4330",2018-11-29,"26",8
"4331",2018-11-29,"27",20
"4332",2018-11-29,"28",21
"4333",2018-11-29,"29",3
"4334",2018-11-29,"30",26
"4335",2018-11-29,"31",6
"4336",2018-11-29,"32",3
"4337",2018-11-29,"33",40
"4338",2018-11-29,"34",8
"4339",2018-11-29,"35",12
"4340",2018-11-29,"36",5
"4341",2018-11-29,"37",27
"4342",2018-11-29,"38",12
"4343",2018-11-29,"39",14
"4344",2018-11-29,"40",19
"4345",2018-11-29,"41",4
"4346",2018-11-29,"42",7
"4347",2018-11-29,"43",5
"4348",2018-11-29,"44",5
"4349",2018-11-29,"45",6
"4350",2018-11-29,"46",3
"4351",2018-11-29,"47",15
"4352",2018-11-29,"48",13
"4353",2018-11-29,"49",23
"4354",2018-11-29,"50",9
"4355",2018-11-30,"01",39
"4356",2018-11-30,"02",8
"4357",2018-11-30,"03",34
"4358",2018-11-30,"04",13
"4359",2018-11-30,"05",9
"4360",2018-11-30,"06",6
"4361",2018-11-30,"07",27
"4362",2018-11-30,"08",35
"4363",2018-11-30,"09",19
"4364",2018-11-30,"10",33
"4365",2018-11-30,"11",9
"4366",2018-11-30,"12",7
"4367",2018-11-30,"13",7
"4368",2018-11-30,"14",24
"4369",2018-11-30,"15",17
"4370",2018-11-30,"16",21
"4371",2018-11-30,"17",11
"4372",2018-11-30,"18",8
"4373",2018-11-30,"19",7
"4374",2018-11-30,"20",1
"4375",2018-11-30,"21",10
"4376",2018-11-30,"22",13
"4377",2018-11-30,"23",17
"4378",2018-11-30,"24",6
"4379",2018-11-30,"25",7
"4380",2018-11-30,"26",7
"4381",2018-11-30,"27",17
"4382",2018-11-30,"28",10
"4383",2018-11-30,"29",15
"4384",2018-11-30,"30",6
"4385",2018-11-30,"31",11
"4386",2018-11-30,"32",4
"4387",2018-11-30,"33",39
"4388",2018-11-30,"34",3
"4389",2018-11-30,"35",11
"4390",2018-11-30,"36",5
"4391",2018-11-30,"37",32
"4392",2018-11-30,"38",12
"4393",2018-11-30,"39",3
"4394",2018-11-30,"40",10
"4395",2018-11-30,"41",4
"4396",2018-11-30,"42",4
"4397",2018-11-30,"43",2
"4398",2018-11-30,"44",6
"4399",2018-11-30,"45",8
"4400",2018-11-30,"46",3
"4401",2018-11-30,"47",8
"4402",2018-11-30,"48",12
"4403",2018-11-30,"49",21
"4404",2018-11-30,"50",8
"4405",2018-12-01,"01",35
"4406",2018-12-01,"02",16
"4407",2018-12-01,"03",24
"4408",2018-12-01,"04",4
"4409",2018-12-01,"05",7
"4410",2018-12-01,"06",6
"4411",2018-12-01,"07",10
"4412",2018-12-01,"08",24
"4413",2018-12-01,"09",11
"4414",2018-12-01,"10",30
"4415",2018-12-01,"11",7
"4416",2018-12-01,"12",11
"4417",2018-12-01,"13",18
"4418",2018-12-01,"14",15
"4419",2018-12-01,"15",31
"4420",2018-12-01,"16",12
"4421",2018-12-01,"17",10
"4422",2018-12-01,"18",7
"4423",2018-12-01,"19",15
"4424",2018-12-01,"20",2
"4425",2018-12-01,"21",13
"4426",2018-12-01,"22",10
"4427",2018-12-01,"23",15
"4428",2018-12-01,"24",12
"4429",2018-12-01,"25",13
"4430",2018-12-01,"26",6
"4431",2018-12-01,"27",11
"4432",2018-12-01,"28",6
"4433",2018-12-01,"29",5
"4434",2018-12-01,"30",10
"4435",2018-12-01,"31",9
"4436",2018-12-01,"32",7
"4437",2018-12-01,"33",33
"4438",2018-12-01,"34",7
"4439",2018-12-01,"35",7
"4440",2018-12-01,"36",5
"4441",2018-12-01,"37",23
"4442",2018-12-01,"38",13
"4443",2018-12-01,"39",20
"4444",2018-12-01,"40",16
"4445",2018-12-01,"41",6
"4446",2018-12-01,"42",4
"4447",2018-12-01,"43",6
"4448",2018-12-01,"44",3
"4449",2018-12-01,"45",8
"4450",2018-12-01,"46",2
"4451",2018-12-01,"47",11
"4452",2018-12-01,"48",9
"4453",2018-12-01,"49",23
"4454",2018-12-01,"50",2
"4455",2018-12-02,"01",17
"4456",2018-12-02,"02",4
"4457",2018-12-02,"03",20
"4458",2018-12-02,"04",3
"4459",2018-12-02,"05",1
"4460",2018-12-02,"06",8
"4461",2018-12-02,"07",17
"4462",2018-12-02,"08",23
"4463",2018-12-02,"09",6
"4464",2018-12-02,"10",13
"4465",2018-12-02,"11",9
"4466",2018-12-02,"12",7
"4467",2018-12-02,"13",14
"4468",2018-12-02,"14",18
"4469",2018-12-02,"15",10
"4470",2018-12-02,"16",14
"4471",2018-12-02,"17",5
"4472",2018-12-02,"18",6
"4473",2018-12-02,"19",9
"4474",2018-12-02,"21",9
"4475",2018-12-02,"22",5
"4476",2018-12-02,"23",6
"4477",2018-12-02,"24",12
"4478",2018-12-02,"25",7
"4479",2018-12-02,"26",4
"4480",2018-12-02,"27",10
"4481",2018-12-02,"28",11
"4482",2018-12-02,"29",6
"4483",2018-12-02,"30",3
"4484",2018-12-02,"31",3
"4485",2018-12-02,"32",4
"4486",2018-12-02,"33",25
"4487",2018-12-02,"34",14
"4488",2018-12-02,"35",5
"4489",2018-12-02,"36",4
"4490",2018-12-02,"37",16
"4491",2018-12-02,"38",4
"4492",2018-12-02,"39",7
"4493",2018-12-02,"40",16
"4494",2018-12-02,"41",4
"4495",2018-12-02,"42",6
"4496",2018-12-02,"43",3
"4497",2018-12-02,"44",7
"4498",2018-12-02,"45",3
"4499",2018-12-02,"46",3
"4500",2018-12-02,"47",5
"4501",2018-12-02,"48",8
"4502",2018-12-02,"49",8
"4503",2018-12-02,"50",4
"4504",2018-12-03,"01",27
"4505",2018-12-03,"02",16
"4506",2018-12-03,"03",34
"4507",2018-12-03,"04",8
"4508",2018-12-03,"05",7
"4509",2018-12-03,"06",6
"4510",2018-12-03,"07",14
"4511",2018-12-03,"08",40
"4512",2018-12-03,"09",10
"4513",2018-12-03,"10",22
"4514",2018-12-03,"11",22
"4515",2018-12-03,"12",7
"4516",2018-12-03,"13",18
"4517",2018-12-03,"14",10
"4518",2018-12-03,"15",30
"4519",2018-12-03,"16",33
"4520",2018-12-03,"17",9
"4521",2018-12-03,"18",13
"4522",2018-12-03,"19",14
"4523",2018-12-03,"20",2
"4524",2018-12-03,"21",1
"4525",2018-12-03,"22",7
"4526",2018-12-03,"23",10
"4527",2018-12-03,"24",2
"4528",2018-12-03,"25",11
"4529",2018-12-03,"26",2
"4530",2018-12-03,"27",24
"4531",2018-12-03,"28",17
"4532",2018-12-03,"29",4
"4533",2018-12-03,"30",7
"4534",2018-12-03,"31",10
"4535",2018-12-03,"32",6
"4536",2018-12-03,"33",29
"4537",2018-12-03,"34",10
"4538",2018-12-03,"35",5
"4539",2018-12-03,"36",7
"4540",2018-12-03,"37",32
"4541",2018-12-03,"38",12
"4542",2018-12-03,"39",6
"4543",2018-12-03,"40",8
"4544",2018-12-03,"41",15
"4545",2018-12-03,"42",2
"4546",2018-12-03,"43",3
"4547",2018-12-03,"44",6
"4548",2018-12-03,"45",5
"4549",2018-12-03,"46",9
"4550",2018-12-03,"47",6
"4551",2018-12-03,"48",10
"4552",2018-12-03,"49",18
"4553",2018-12-03,"50",6
"4554",2018-12-04,"01",39
"4555",2018-12-04,"02",13
"4556",2018-12-04,"03",37
"4557",2018-12-04,"04",12
"4558",2018-12-04,"05",7
"4559",2018-12-04,"06",5
"4560",2018-12-04,"07",23
"4561",2018-12-04,"08",46
"4562",2018-12-04,"09",17
"4563",2018-12-04,"10",29
"4564",2018-12-04,"11",10
"4565",2018-12-04,"12",16
"4566",2018-12-04,"13",15
"4567",2018-12-04,"14",13
"4568",2018-12-04,"15",23
"4569",2018-12-04,"16",39
"4570",2018-12-04,"17",5
"4571",2018-12-04,"18",5
"4572",2018-12-04,"19",13
"4573",2018-12-04,"20",3
"4574",2018-12-04,"21",6
"4575",2018-12-04,"22",10
"4576",2018-12-04,"23",11
"4577",2018-12-04,"24",12
"4578",2018-12-04,"25",9
"4579",2018-12-04,"26",5
"4580",2018-12-04,"27",20
"4581",2018-12-04,"28",8
"4582",2018-12-04,"29",7
"4583",2018-12-04,"30",2
"4584",2018-12-04,"31",5
"4585",2018-12-04,"32",5
"4586",2018-12-04,"33",46
"4587",2018-12-04,"34",20
"4588",2018-12-04,"35",10
"4589",2018-12-04,"36",3
"4590",2018-12-04,"37",40
"4591",2018-12-04,"38",10
"4592",2018-12-04,"39",16
"4593",2018-12-04,"40",10
"4594",2018-12-04,"41",10
"4595",2018-12-04,"42",5
"4596",2018-12-04,"43",8
"4597",2018-12-04,"44",6
"4598",2018-12-04,"45",6
"4599",2018-12-04,"46",5
"4600",2018-12-04,"47",9
"4601",2018-12-04,"48",10
"4602",2018-12-04,"49",27
"4603",2018-12-04,"50",3
"4604",2018-12-05,"01",43
"4605",2018-12-05,"02",17
"4606",2018-12-05,"03",32
"4607",2018-12-05,"04",10
"4608",2018-12-05,"05",2
"4609",2018-12-05,"06",7
"4610",2018-12-05,"07",20
"4611",2018-12-05,"08",41
"4612",2018-12-05,"09",14
"4613",2018-12-05,"10",32
"4614",2018-12-05,"11",13
"4615",2018-12-05,"12",12
"4616",2018-12-05,"13",14
"4617",2018-12-05,"14",15
"4618",2018-12-05,"15",40
"4619",2018-12-05,"16",35
"4620",2018-12-05,"17",12
"4621",2018-12-05,"18",4
"4622",2018-12-05,"19",5
"4623",2018-12-05,"20",7
"4624",2018-12-05,"21",14
"4625",2018-12-05,"22",11
"4626",2018-12-05,"23",31
"4627",2018-12-05,"24",9
"4628",2018-12-05,"25",7
"4629",2018-12-05,"26",7
"4630",2018-12-05,"27",18
"4631",2018-12-05,"28",21
"4632",2018-12-05,"29",6
"4633",2018-12-05,"30",6
"4634",2018-12-05,"31",8
"4635",2018-12-05,"32",5
"4636",2018-12-05,"33",63
"4637",2018-12-05,"34",11
"4638",2018-12-05,"35",8
"4639",2018-12-05,"36",3
"4640",2018-12-05,"37",25
"4641",2018-12-05,"38",10
"4642",2018-12-05,"39",4
"4643",2018-12-05,"40",15
"4644",2018-12-05,"41",7
"4645",2018-12-05,"42",4
"4646",2018-12-05,"43",9
"4647",2018-12-05,"44",5
"4648",2018-12-05,"45",4
"4649",2018-12-05,"47",4
"4650",2018-12-05,"48",15
"4651",2018-12-05,"49",22
"4652",2018-12-05,"50",5
"4653",2018-12-06,"01",68
"4654",2018-12-06,"02",15
"4655",2018-12-06,"03",41
"4656",2018-12-06,"04",7
"4657",2018-12-06,"05",5
"4658",2018-12-06,"06",14
"4659",2018-12-06,"07",21
"4660",2018-12-06,"08",37
"4661",2018-12-06,"09",17
"4662",2018-12-06,"10",21
"4663",2018-12-06,"11",20
"4664",2018-12-06,"12",7
"4665",2018-12-06,"13",15
"4666",2018-12-06,"14",21
"4667",2018-12-06,"15",16
"4668",2018-12-06,"16",15
"4669",2018-12-06,"17",8
"4670",2018-12-06,"18",11
"4671",2018-12-06,"19",13
"4672",2018-12-06,"20",4
"4673",2018-12-06,"21",3
"4674",2018-12-06,"22",18
"4675",2018-12-06,"23",17
"4676",2018-12-06,"24",9
"4677",2018-12-06,"25",13
"4678",2018-12-06,"26",12
"4679",2018-12-06,"27",39
"4680",2018-12-06,"28",24
"4681",2018-12-06,"29",7
"4682",2018-12-06,"30",9
"4683",2018-12-06,"31",6
"4684",2018-12-06,"32",3
"4685",2018-12-06,"33",46
"4686",2018-12-06,"34",12
"4687",2018-12-06,"35",6
"4688",2018-12-06,"36",13
"4689",2018-12-06,"37",31
"4690",2018-12-06,"38",17
"4691",2018-12-06,"39",8
"4692",2018-12-06,"40",11
"4693",2018-12-06,"41",8
"4694",2018-12-06,"42",5
